Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
201501CW10678,1,1,2,1,-1,-1,3,0,0,0,4,0,11,1,5
201501CW10679,1,1,2,2,33,6,3,0,0,2,0,0,8,-1,-1
201501CW10680,2,1,1,1,30,6,3,0,0,0,0,0,1,1,3
201501CW10681,1,1,1,1,40,7,3,0,0,0,0,0,3,1,4
201501CW10681,1,2,3,2,51,8,3,1,1,0,0,2,0,1,2
201501CW10682,2,1,2,2,58,9,3,0,0,1,0,0,9,1,5
201501CW10683,1,1,1,1,23,5,3,0,0,0,0,0,3,1,1
201501CW10686,1,1,1,1,21,5,3,0,0,0,0,0,3,-1,-1
201501CW10687,1,1,3,1,37,7,3,1,1,0,0,2,0,1,2
201501CW10688,2,1,1,1,21,5,3,0,0,0,0,0,4,1,1
201501CW10689,1,1,1,1,42,7,3,0,0,0,0,0,1,1,1
201501CW10689,1,2,3,2,62,9,2,4,1,0,0,2,0,-1,-1
201501CW10690,1,1,1,2,25,5,3,0,0,0,0,0,9,1,1
201501CW10690,1,2,2,2,28,6,3,0,0,2,0,0,9,-1,-1
201501CW10690,1,3,2,2,25,5,3,0,0,1,0,0,9,1,2
201501CW10691,2,1,1,1,62,9,3,0,0,0,0,0,90,1,1
201501CW10693,1,1,1,1,23,5,3,0,0,0,0,0,9,3,10
201501CW10694,2,1,1,1,22,5,2,0,0,0,0,0,5,1,2
201501CW10696,1,1,1,1,65,9,3,0,0,0,0,0,9,1,8
201501CW10698,1,1,1,1,29,6,3,0,0,0,0,0,3,1,3
201501CW10699,2,1,1,1,33,6,2,0,0,0,0,0,1,1,2
201501CW10700,1,1,3,1,71,10,3,6,9,0,0,2,0,-1,-1
201501CW10701,1,1,1,1,32,6,3,0,0,0,0,0,19,1,6
201501CW10704,1,1,3,2,55,8,3,5,1,0,0,2,0,1,2
201501CW10705,2,1,1,2,45,7,3,0,0,0,0,0,1,1,3
201501CW10706,1,1,1,1,34,6,2,0,0,0,0,0,1,1,3
201501CW10707,1,1,3,2,13,3,2,1,1,0,0,2,0,-1,-1
201501CW10708,2,1,1,1,43,7,3,0,0,0,0,0,1,1,6
201501CW10709,2,1,1,1,19,4,3,0,0,0,0,0,3,1,2
201501CW10710,2,1,1,1,22,5,3,0,0,0,0,0,9,1,6
201501CW10710,3,2,1,2,25,5,3,0,0,0,0,0,9,1,10
201501CW10711,2,1,1,2,19,4,3,0,0,0,0,0,1,1,7
201501CW10712,2,1,1,1,24,5,2,0,0,0,0,0,1,1,2
201501CW10713,2,1,1,2,45,7,3,0,0,0,0,0,1,1,9
201501CW10714,1,1,2,2,65,9,3,0,0,0,4,0,11,1,8
201501CW10715,1,1,1,1,19,4,3,0,0,0,0,0,1,1,6
201501CW10716,1,1,1,2,31,6,2,0,0,0,0,0,3,-1,-1
201501CW10717,2,1,1,1,34,6,3,0,0,0,0,0,1,1,5
201501CW10718,1,1,3,2,30,6,3,1,1,0,0,2,0,1,9
201501CW10719,3,1,1,1,47,8,3,0,0,0,0,0,19,1,5
201501CW10720,1,1,2,2,26,6,3,0,0,0,4,0,11,1,4
201501CW10721,2,1,1,1,38,7,3,0,0,0,0,0,9,1,5
201501CW10722,1,1,1,2,22,5,3,0,0,0,0,0,1,1,3
201501CW10723,1,1,1,1,29,6,3,0,0,0,0,0,2,1,7
201501CW10724,1,1,2,2,27,6,3,0,0,2,0,0,9,1,6
201501CW10724,2,2,2,1,22,5,3,0,0,2,0,0,9,1,6
201501CW10724,2,3,2,2,20,4,3,0,0,2,0,0,9,1,1
201501CW10724,2,4,2,2,22,5,3,0,0,1,0,0,9,1,1
201501CW10725,1,1,1,2,52,8,3,0,0,0,0,0,19,-1,-1
201501CW10726,1,1,1,1,53,8,3,0,0,0,0,0,1,1,4
201501CW10727,1,1,3,2,61,9,2,5,1,0,0,2,0,-1,-1
201501CW10728,1,1,1,1,22,5,3,0,0,0,0,0,3,1,1
201501CW10729,1,1,1,1,44,7,3,0,0,0,0,0,9,1,10
201501CW10730,1,1,1,1,44,7,3,0,0,0,0,0,9,1,3
201501CW10730,1,2,2,1,21,5,3,0,0,1,0,0,9,1,2
201501CW10733,2,1,1,1,53,8,3,0,0,0,0,0,1,1,5
201501CW10734,1,1,3,2,46,8,3,1,3,0,0,2,0,1,2
201501CW10735,2,1,1,1,42,7,3,0,0,0,0,0,4,1,3
201501CW10736,1,1,3,2,61,9,3,5,1,0,0,2,0,1,5
201501CW10737,1,1,1,1,38,7,3,0,0,0,0,0,1,1,5
201501CW10738,2,1,1,2,36,7,3,0,0,0,0,0,9,1,7
201501CW10739,2,1,1,1,49,8,3,0,0,0,0,0,9,1,-1
201501CW10740,2,1,1,1,43,7,3,0,0,0,0,0,1,1,10
201501CW10741,2,1,1,1,30,6,3,0,0,0,0,0,1,1,4
201501CW10743,2,1,1,2,48,8,3,0,0,0,0,0,2,1,4
201501CW10744,2,1,1,1,17,4,3,0,0,0,0,0,3,1,2
201501CW10746,1,1,3,1,20,4,3,4,1,0,0,2,0,-1,-1
201501CW10747,1,1,2,2,57,9,3,0,0,0,3,0,11,1,6
201501CW10748,1,1,3,1,46,8,3,5,1,0,0,2,0,1,2
201501CW10749,1,1,1,2,45,7,3,0,0,0,0,0,9,1,3
201501CW10749,1,2,2,1,42,7,3,0,0,1,0,0,9,1,3
201501CW10749,1,3,2,1,38,7,3,0,0,2,0,0,9,1,3
201501CW10750,2,1,1,1,-1,-1,3,0,0,0,0,0,3,1,2
201501CW10751,2,1,1,2,56,9,3,0,0,0,0,0,5,1,5
201501CW10752,2,1,1,1,22,5,3,0,0,0,0,0,3,1,7
201501CW10753,1,1,3,2,40,7,3,4,2,0,0,2,0,1,5
201501CW10754,1,1,3,1,-1,-1,3,4,1,0,0,2,0,1,5
201501CW10755,1,1,2,2,51,8,2,0,0,2,0,0,8,1,8
201501CW10758,2,1,1,1,40,7,3,0,0,0,0,0,3,1,3
201501CW10759,1,1,1,1,23,5,3,0,0,0,0,0,3,1,4
201501CW10759,1,2,3,2,54,8,3,1,3,0,0,2,0,-1,-1
201501CW10761,2,1,1,1,51,8,3,0,0,0,0,0,8,1,5
201501CW10762,1,1,3,2,21,5,3,1,4,0,0,2,0,-1,-1
201501CW10763,1,1,1,2,44,7,3,0,0,0,0,0,9,1,1
201501CW10763,1,2,2,2,51,8,3,0,0,1,0,0,9,1,4
201501CW10764,1,1,1,1,40,7,3,0,0,0,0,0,5,1,7
201501CW10765,1,1,3,1,59,9,3,4,1,0,0,2,0,1,5
201501CW10767,2,1,1,1,39,7,2,0,0,0,0,0,1,1,6
201501CW10769,1,1,1,1,57,9,2,0,0,0,0,0,5,-1,-1
201501CW10770,2,1,1,1,49,8,3,0,0,0,0,0,9,1,6
201501CW10770,2,2,2,2,40,7,3,0,0,1,0,0,9,1,6
201501CW10771,1,1,2,1,52,8,3,0,0,2,0,0,8,-1,-1
201501CW10771,1,2,1,1,48,8,3,0,0,0,0,0,8,1,3
201501CW10772,2,1,1,1,44,7,3,0,0,0,0,0,1,1,2
201501CW10774,1,1,2,2,78,11,3,0,0,0,4,0,11,1,9
201501CW10775,1,1,3,1,18,4,3,4,1,0,0,2,0,1,3
201501CW10776,2,1,1,1,28,6,3,0,0,0,0,0,1,1,7
201501CW10779,1,1,1,1,36,7,3,0,0,0,0,0,1,1,1
201501CW10780,2,1,1,1,21,5,3,0,0,0,0,0,3,1,2
201501CW10781,2,1,1,1,31,6,3,0,0,0,0,0,5,1,4
201501CW10782,2,1,1,2,-1,-1,2,0,0,0,0,0,1,-1,-1
201501CW10784,2,1,1,1,41,7,3,0,0,0,0,0,1,1,2
201501CW10785,1,1,1,1,46,8,3,0,0,0,0,0,5,1,5
201501CW10786,1,1,1,1,49,8,3,0,0,0,0,0,9,1,10
201501CW10786,2,2,2,2,52,8,3,0,0,1,0,0,9,1,5
201501CW10787,1,1,1,1,30,6,3,0,0,0,0,0,1,1,4
201501CW10788,1,1,1,1,48,8,3,0,0,0,0,0,1,1,9
201501CW10789,1,1,1,1,49,8,3,0,0,0,0,0,1,1,9
201501CW10790,2,1,1,1,40,7,3,0,0,0,0,0,1,1,1
201501CW10791,1,1,3,1,20,4,3,1,9,0,0,2,0,3,7
201501CW10792,1,1,2,2,54,8,3,0,0,0,3,0,11,1,3
201501CW10793,2,1,1,1,29,6,3,0,0,0,0,0,5,2,10
201501CW10794,2,1,1,1,22,5,3,0,0,0,0,0,3,1,9
201501CW10795,1,1,3,2,42,7,3,5,3,0,0,2,0,-1,-1
201501CW10796,1,1,3,2,23,5,3,4,1,0,0,2,0,1,4
201501CW10797,2,1,1,1,35,6,3,0,0,0,0,0,1,1,4
201501CW10798,1,1,3,1,14,3,3,5,3,0,0,2,0,1,1
201501CW10799,2,1,1,2,34,6,3,0,0,0,0,0,1,1,5
201501CW10802,1,1,1,1,26,6,3,0,0,0,0,0,19,1,1
201501CW10802,1,2,2,2,27,6,3,0,0,0,0,0,19,1,5
201501CW10803,1,1,3,2,63,9,3,4,1,0,0,2,0,1,6
201501CW10804,1,1,1,1,47,8,2,0,0,0,0,0,1,1,2
201501CW10806,1,1,1,1,29,6,2,0,0,0,0,0,1,1,2
201501CW10808,1,1,1,1,46,8,3,0,0,0,0,0,1,-1,-1
201501CW10810,1,1,3,2,37,7,3,10,1,0,0,2,0,1,5
201501CW10812,1,1,1,1,46,8,2,0,0,0,0,0,3,1,3
201501CW10812,1,2,3,2,27,6,3,1,1,0,0,2,0,1,7
201501CW10813,2,1,1,1,24,5,3,0,0,0,0,0,1,1,3
201501CW10814,2,1,1,1,38,7,3,0,0,0,0,0,1,1,5
201501CW10815,2,1,1,1,14,3,3,0,0,0,0,0,1,1,2
201501CW10816,2,1,1,1,48,8,2,0,0,0,0,0,1,1,7
201501CW10817,1,1,3,1,33,6,3,9,9,0,0,2,0,1,2
201501CW10818,1,1,1,2,34,6,3,0,0,0,0,0,3,1,3
201501CW10819,1,1,3,1,27,6,3,9,9,0,0,2,0,1,6
201501CW10821,1,1,1,1,30,6,2,0,0,0,0,0,3,1,2
201501CW10821,1,2,3,1,23,5,3,5,1,0,0,2,0,1,2
201501CW10822,2,1,1,1,48,8,3,0,0,0,0,0,1,1,9
201501CW10823,1,1,1,2,45,7,3,0,0,0,0,0,1,1,7
201501CW10825,1,1,3,1,88,11,3,5,1,0,0,2,0,1,3
201501CW10826,2,1,1,2,20,4,3,0,0,0,0,0,1,1,2
201501CW10827,2,1,1,1,43,7,3,0,0,0,0,0,3,-1,-1
201501CW10829,2,1,1,2,31,6,3,0,0,0,0,0,3,1,2
201501CW10830,1,1,3,2,64,9,2,7,9,0,0,2,0,1,6
201501CW10831,2,1,1,1,44,7,3,0,0,0,0,0,4,1,2
201501CW10832,1,1,3,2,56,9,3,1,3,0,0,2,0,-1,-1
201501CW10833,1,1,3,2,42,7,3,4,1,0,0,2,0,1,3
201501CW10834,1,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501CW10835,1,1,1,2,28,6,3,0,0,0,0,0,1,1,4
201501CW10836,1,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501CW10836,1,2,3,1,28,6,3,5,1,0,0,2,0,1,3
201501CW10837,1,1,2,2,71,10,3,0,0,0,4,0,11,1,4
201501CW10840,1,1,2,2,61,9,3,0,0,2,0,0,8,-1,-1
201501CW10841,1,1,3,1,25,5,3,9,9,0,0,2,0,1,7
201501CW10843,1,1,3,2,42,7,3,10,1,0,0,2,0,-1,-1
201501CW10844,2,1,1,1,36,7,3,0,0,0,0,0,1,1,3
201501CW10847,2,1,1,1,38,7,3,0,0,0,0,0,3,1,9
201501CW10848,1,1,1,1,31,6,2,0,0,0,0,0,1,1,7
201501CW10849,1,1,1,1,25,5,3,0,0,0,0,0,1,1,2
201501CW10850,1,1,3,1,27,6,3,10,9,0,0,2,0,-1,-1
201501CW10851,1,1,3,1,26,6,3,1,2,0,0,2,0,1,6
201501CW10852,1,1,2,2,35,6,3,0,0,0,3,0,11,1,5
201501CW10853,1,1,1,1,55,8,3,0,0,0,0,0,9,1,2
201501CW10854,1,1,2,1,94,11,2,0,0,0,3,0,11,1,5
201501CW10855,1,1,1,1,26,6,3,0,0,0,0,0,1,1,5
201501CW10856,1,1,3,2,47,8,3,5,1,0,0,2,0,1,1
201501CW10857,1,1,1,1,39,7,3,0,0,0,0,0,8,1,3
201501CW10860,2,1,1,1,35,6,3,0,0,0,0,0,1,1,7
201501CW10861,2,1,1,1,41,7,3,0,0,0,0,0,1,1,9
201501CW10862,2,1,1,1,17,4,3,0,0,0,0,0,3,1,2
201501CW10863,1,1,3,1,48,8,3,1,1,0,0,2,0,1,3
201501CW10865,2,1,1,1,31,6,3,0,0,0,0,0,1,1,2
201501CW10866,1,1,1,1,36,7,3,0,0,0,0,0,1,1,7
201501CW10867,1,1,3,2,28,6,3,1,1,0,0,2,0,1,9
201501CW10870,1,1,1,1,37,7,2,0,0,0,0,0,4,1,1
201501CW10871,1,1,2,2,4,1,3,0,0,0,3,0,11,1,3
201501CW10872,1,1,1,1,24,5,3,0,0,0,0,0,9,1,2
201501CW10872,2,2,2,1,40,7,3,0,0,1,0,0,9,1,3
201501CW10873,1,1,1,1,34,6,2,0,0,0,0,0,5,1,2
201501CW10875,1,1,1,1,26,6,3,0,0,0,0,0,1,1,2
201501CW10875,1,2,3,2,-1,-1,3,5,9,0,0,2,0,1,9
201501CW10878,1,1,1,2,39,7,3,0,0,0,0,0,9,1,6
201501CW10878,1,2,2,1,9,2,3,0,0,2,0,0,9,1,6
201501CW10879,1,1,2,2,62,9,3,0,0,0,3,0,11,1,3
201501CW10880,2,1,1,1,30,6,3,0,0,0,0,0,3,1,3
201501CW10881,1,1,3,1,15,3,2,4,1,0,0,2,0,-1,-1
201501CW10883,1,1,1,1,19,4,3,0,0,0,0,0,1,1,2
201501CW10884,1,1,3,1,44,7,3,6,9,0,0,2,0,1,1
201501CW10885,1,1,3,1,82,11,3,4,2,0,0,2,0,1,5
201501CW10886,2,1,1,1,26,6,3,0,0,0,0,0,5,1,4
201501CW10888,2,1,1,1,36,7,3,0,0,0,0,0,4,1,4
201501CW10889,1,1,3,2,29,6,3,5,1,0,0,2,0,-1,-1
201501CW10892,1,1,1,1,73,10,3,0,0,0,0,0,8,1,10
201501CW10893,2,1,1,1,33,6,3,0,0,0,0,0,1,1,3
201501CW10894,1,1,3,2,40,7,3,1,1,0,0,2,0,-1,-1
201501CW10894,1,2,1,1,42,7,3,0,0,0,0,0,1,1,8
201501CW10897,1,1,3,1,53,8,3,9,9,0,0,2,0,1,1
201501CW10898,1,1,1,1,19,4,3,0,0,0,0,0,3,1,3
201501CW10899,2,1,1,1,18,4,3,0,0,0,0,0,1,1,2
201501CW10900,2,1,1,1,39,7,3,0,0,0,0,0,3,-1,-1
201501CW10901,1,1,3,1,31,6,3,4,1,0,0,2,0,1,3
201501CW10904,1,1,1,2,16,4,3,0,0,0,0,0,1,1,1
201501CW10906,1,1,1,1,49,8,3,0,0,0,0,0,1,1,4
201501CW10907,1,1,2,2,20,4,3,0,0,2,0,0,8,1,6
201501CW10909,1,1,3,2,23,5,2,6,9,0,0,2,0,1,3
201501CW10910,1,1,1,1,34,6,2,0,0,0,0,0,1,1,7
201501CW10913,1,1,3,1,31,6,3,9,9,0,0,2,0,1,4
201501CW10916,1,1,3,2,86,11,3,5,3,0,0,2,0,1,4
201501CW10917,1,1,1,1,33,6,3,0,0,0,0,0,1,1,6
201501CW10918,1,1,1,1,27,6,3,0,0,0,0,0,1,-1,-1
201501CW10919,1,1,1,2,29,6,3,0,0,0,0,0,9,1,2
201501CW10920,1,1,1,1,54,8,3,0,0,0,0,0,9,1,3
201501CW10921,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,3
201501CW10922,1,1,2,1,2,1,3,0,0,0,4,0,11,1,1
201501CW10923,1,1,1,2,70,10,3,0,0,0,0,0,9,1,1
201501CW10924,1,1,1,2,40,7,3,0,0,0,0,0,1,1,4
201501CW10924,2,2,2,2,31,6,3,0,0,2,0,0,8,1,4
201501CW10925,1,1,1,2,42,7,3,0,0,0,0,0,1,1,1
201501CW10927,1,1,1,1,46,8,3,0,0,0,0,0,9,1,1
201501CW10928,1,1,3,2,61,9,3,10,9,0,0,2,0,1,5
201501CW10929,2,1,1,1,18,4,3,0,0,0,0,0,3,1,4
201501CW10930,1,1,2,2,85,11,3,0,0,2,0,0,8,1,6
201501CW10931,1,1,1,1,24,5,3,0,0,0,0,0,9,-1,-1
201501CW10932,1,1,2,1,67,10,3,0,0,0,2,0,11,1,2
201501CW10933,1,1,2,1,56,9,3,0,0,0,1,0,11,1,3
201501CW10934,2,1,1,1,25,5,3,0,0,0,0,0,5,3,7
201501CW10935,1,1,2,2,-1,-1,3,0,0,0,4,0,11,1,4
201501CW10936,2,1,1,1,30,6,3,0,0,0,0,0,1,1,3
201501CW10937,1,1,3,2,30,6,3,5,2,0,0,2,0,1,1
201501CW10938,2,1,1,1,27,6,3,0,0,0,0,0,1,1,5
201501CW10939,2,1,1,1,38,7,3,0,0,0,0,0,1,-1,-1
201501CW10941,2,1,1,1,34,6,3,0,0,0,0,0,5,1,6
201501CW10942,1,1,3,1,71,10,3,5,3,0,0,2,0,1,7
201501CW10943,1,1,3,1,64,9,3,4,1,0,0,2,0,-1,-1
201501CW10944,1,1,3,2,59,9,3,4,1,0,0,2,0,-1,-1
201501CW10945,2,1,1,2,-1,-1,2,0,0,0,0,0,1,1,6
201501CW10946,1,1,1,1,76,11,3,0,0,0,0,0,9,1,6
201501CW10947,2,1,1,1,49,8,3,0,0,0,0,0,1,1,4
201501CW10948,1,1,3,2,64,9,3,1,3,0,0,2,0,1,2
201501CW10949,1,1,3,1,4,1,3,1,1,0,0,2,0,1,1
201501CW10952,1,1,1,1,21,5,3,0,0,0,0,0,3,1,-1
201501CW10952,1,2,3,1,34,6,3,4,4,0,0,2,0,-1,-1
201501CW10954,1,1,1,1,43,7,3,0,0,0,0,0,1,1,7
201501CW10955,1,1,1,1,38,7,3,0,0,0,0,0,1,1,7
201501CW10956,1,1,1,1,33,6,3,0,0,0,0,0,1,1,4
201501CW10957,1,1,2,1,53,8,3,0,0,2,0,0,8,-1,-1
201501CW10959,1,1,1,1,27,6,3,0,0,0,0,0,1,1,7
201501CW10960,2,1,1,1,30,6,3,0,0,0,0,0,1,1,3
201501CW10961,1,1,1,1,44,7,3,0,0,0,0,0,1,1,5
201501CW10962,1,1,1,1,52,8,3,0,0,0,0,0,11,1,3
201501CW10963,1,1,3,2,21,5,3,5,1,0,0,2,0,1,2
201501CW10964,1,1,3,1,23,5,3,4,3,0,0,2,0,1,7
201501CW10965,2,1,1,1,70,10,3,0,0,0,0,0,8,1,7
201501CW10966,1,1,3,1,77,11,3,5,1,0,0,2,0,-1,-1
201501CW10967,1,1,3,2,55,8,3,1,3,0,0,2,0,1,8
201501CW10968,1,1,1,1,24,5,3,0,0,0,0,0,3,-1,-1
201501CW10969,1,1,3,1,56,9,3,4,3,0,0,2,0,-1,-1
201501CW10970,1,1,2,2,57,9,3,0,0,0,3,0,11,1,2
201501CW10970,1,2,2,2,51,8,3,0,0,0,3,0,11,1,2
201501CW10971,1,1,1,1,32,6,3,0,0,0,0,0,4,1,8
201501CW10971,1,2,3,1,27,6,3,5,1,0,0,2,0,-1,-1
201501CW10972,1,1,1,2,43,7,2,0,0,0,0,0,1,-1,-1
201501CW10973,1,1,1,1,18,4,3,0,0,0,0,0,3,1,8
201501CW10974,1,1,1,1,28,6,3,0,0,0,0,0,3,1,2
201501CW10974,1,2,3,1,48,8,3,1,1,0,0,2,0,-1,-1
201501CW10975,1,1,1,1,46,8,3,0,0,0,0,0,19,1,3
201501CW10975,2,2,1,1,40,7,3,0,0,0,0,0,5,1,2
201501CW10977,1,1,1,1,35,6,3,0,0,0,0,0,1,1,2
201501CW10978,1,1,1,2,41,7,3,0,0,0,0,0,9,-1,-1
201501CW10979,1,1,1,2,22,5,2,0,0,0,0,0,1,1,9
201501CW10980,1,1,1,1,35,6,3,0,0,0,0,0,1,1,8
201501CW10980,2,2,1,1,70,10,3,0,0,0,0,0,5,1,5
201501CW10981,2,1,1,1,35,6,3,0,0,0,0,0,1,1,6
201501CW10982,2,1,1,1,72,10,3,0,0,0,0,0,2,1,9
201501CW10983,1,1,1,2,35,6,3,0,0,0,0,0,1,1,2
201501CW10985,1,1,3,2,29,6,3,1,1,0,0,2,0,1,4
201501CW10986,2,1,1,1,22,5,3,0,0,0,0,0,1,-1,-1
201501CW10987,1,1,3,1,20,4,3,6,9,0,0,2,0,1,1
201501CW10988,2,1,1,1,26,6,3,0,0,0,0,0,3,1,1
201501CW10989,2,1,1,1,41,7,3,0,0,0,0,0,3,1,5
201501CW10990,1,1,3,1,79,11,3,1,1,0,0,2,0,-1,-1
201501CW10990,1,2,3,2,64,9,3,1,1,0,0,2,0,-1,-1
201501CW10991,2,1,1,1,22,5,3,0,0,0,0,0,2,1,3
201501CW10992,1,1,1,2,28,6,3,0,0,0,0,0,1,1,1
201501CW10994,2,1,1,1,45,7,3,0,0,0,0,0,3,1,1
201501CW10995,1,1,3,1,13,3,3,5,1,0,0,2,0,1,3
201501CW10996,2,1,1,1,60,9,3,0,0,0,0,0,9,1,8
201501CW10997,1,1,3,1,68,10,3,5,1,0,0,2,0,-1,-1
201501CW10998,1,1,3,1,48,8,3,5,1,0,0,2,0,-1,-1
201501CW11001,1,1,1,1,17,4,2,0,0,0,0,0,3,1,1
201501CW11002,1,1,1,1,28,6,3,0,0,0,0,0,2,1,4
201501CW11003,1,1,3,2,20,4,3,5,1,0,0,2,0,-1,-1
201501CW11004,2,1,1,2,64,9,3,0,0,0,0,0,1,1,4
201501CW11006,2,1,1,1,30,6,3,0,0,0,0,0,3,1,3
201501CW11007,2,1,1,1,35,6,3,0,0,0,0,0,1,1,9
201501CW11007,3,2,1,1,41,7,3,0,0,0,0,0,1,1,6
201501CW11008,1,1,2,1,46,8,3,0,0,1,0,0,8,1,6
201501CW11008,1,2,2,2,28,6,3,0,0,2,0,0,8,1,6
201501CW11009,2,1,2,1,33,6,3,0,0,2,0,0,8,1,3
201501CW11010,2,1,1,1,36,7,3,0,0,0,0,0,3,1,2
201501CW11011,1,1,1,1,46,8,3,0,0,0,0,0,1,1,9
201501CW11011,1,2,3,2,8,2,3,5,1,0,0,2,0,-1,-1
201501CW11012,1,1,1,1,27,6,3,0,0,0,0,0,1,-1,-1
201501CW11013,1,1,3,1,35,6,3,9,5,0,0,2,0,1,10
201501CW11015,2,1,1,1,26,6,3,0,0,0,0,0,1,1,5
201501CW11016,1,1,3,2,29,6,3,1,1,0,0,2,0,1,4
201501CW11017,1,1,3,2,11,3,3,9,8,0,0,2,0,-1,-1
201501CW11018,1,1,1,1,53,8,3,0,0,0,0,0,5,1,8
201501CW11018,2,2,1,1,22,5,3,0,0,0,0,0,1,1,4
201501CW11019,1,1,1,1,59,9,2,0,0,0,0,0,1,1,4
201501CW11021,1,1,3,1,34,6,3,9,9,0,0,2,0,1,4
201501CW11022,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1,3
201501CW11023,2,1,1,2,23,5,3,0,0,0,0,0,9,1,2
201501CW11023,2,2,2,2,21,5,3,0,0,1,0,0,9,-1,-1
201501CW11024,1,1,1,1,22,5,3,0,0,0,0,0,3,1,2
201501CW11025,2,1,1,1,38,7,3,0,0,0,0,0,4,1,3
201501CW11026,2,1,1,1,26,6,3,0,0,0,0,0,1,1,4
201501CW11027,1,1,1,2,42,7,3,0,0,0,0,0,9,1,3
201501CW11028,1,1,1,1,86,11,3,0,0,0,0,0,3,1,2
201501CW11030,2,1,1,1,42,7,3,0,0,0,0,0,5,1,5
201501CW11031,1,1,1,1,41,7,3,0,0,0,0,0,3,1,3
201501CW11031,1,2,3,2,20,4,3,5,1,0,0,2,0,-1,-1
201501CW11032,2,1,1,2,25,5,3,0,0,0,0,0,1,1,8
201501CW11033,1,1,1,1,24,5,3,0,0,0,0,0,3,-1,-1
201501CW11034,1,1,3,2,29,6,3,4,3,0,0,2,0,1,8
201501CW11036,1,1,2,2,27,6,3,0,0,2,0,0,9,-1,-1
201501CW11037,1,1,1,1,34,6,3,0,0,0,0,0,9,1,10
201501CW11040,1,1,3,1,44,7,3,10,9,0,0,2,0,3,9
201501CW11041,1,1,3,2,46,8,3,1,1,0,0,2,0,1,3
201501CW11042,1,1,3,2,29,6,3,4,1,0,0,2,0,1,4
201501CW11044,2,1,1,2,84,11,3,0,0,0,0,0,9,1,2
201501CW11044,2,2,2,2,79,11,3,0,0,1,0,0,9,-1,-1
201501CW11045,1,1,3,1,54,8,3,5,3,0,0,2,0,-1,-1
201501CW11048,1,1,1,1,30,6,3,0,0,0,0,0,9,1,4
201501CW11049,2,1,1,1,-1,-1,3,0,0,0,0,0,3,1,4
201501CW11050,2,1,1,1,53,8,3,0,0,0,0,0,5,1,3
201501CW11051,1,1,1,1,29,6,2,0,0,0,0,0,2,1,5
201501CW11052,1,1,3,1,35,6,3,1,3,0,0,2,0,1,8
201501CW11053,1,1,1,2,26,6,3,0,0,0,0,0,9,1,5
201501CW11053,1,2,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
201501CW11054,1,1,1,1,32,6,3,0,0,0,0,0,1,1,7
201501CW11055,1,1,1,1,21,5,3,0,0,0,0,0,1,1,8
201501CW11056,2,1,1,1,59,9,3,0,0,0,0,0,8,1,2
201501CW11058,2,1,1,1,37,7,3,0,0,0,0,0,1,1,6
201501CW11059,1,1,1,1,21,5,3,0,0,0,0,0,3,-1,-1
201501CW11061,1,1,1,1,46,8,2,0,0,0,0,0,9,-1,-1
201501CW11062,1,1,1,1,30,6,3,0,0,0,0,0,1,1,6
201501CW11062,2,2,1,2,24,5,3,0,0,0,0,0,1,1,6
201501CW11063,1,1,1,1,35,6,3,0,0,0,0,0,8,1,5
201501CW11064,1,1,3,2,37,7,3,1,1,0,0,2,0,-1,-1
201501CW11064,1,2,3,1,6,2,3,1,1,0,0,2,0,-1,-1
201501CW11064,1,3,3,1,3,1,3,1,1,0,0,2,0,-1,-1
201501CW11065,1,1,1,1,38,7,3,0,0,0,0,0,1,1,4
201501CW11066,1,1,3,2,42,7,3,4,1,0,0,2,0,1,10
201501CW11067,1,1,3,1,67,10,3,1,1,0,0,2,0,1,2
201501CW11068,1,1,1,1,43,7,3,0,0,0,0,0,1,1,7
201501CW11069,1,1,3,1,45,7,2,9,9,0,0,2,0,1,1
201501CW11070,1,1,3,1,8,2,3,1,3,0,0,2,0,-1,-1
201501CW11071,2,1,1,1,40,7,3,0,0,0,0,0,5,-1,-1
201501CW11073,2,1,1,1,35,6,3,0,0,0,0,0,1,1,1
201501CW11076,1,1,2,1,57,9,3,0,0,0,3,0,11,1,1
201501CW11078,1,1,1,1,29,6,3,0,0,0,0,0,1,1,5
201501CW11081,1,1,1,1,35,6,3,0,0,0,0,0,8,1,4
201501CW11082,1,1,2,2,64,9,3,0,0,0,4,0,11,-1,-1
201501CW11082,1,2,2,1,14,3,3,0,0,0,4,0,11,1,5
201501CW11084,2,1,1,1,30,6,3,0,0,0,0,0,9,1,2
201501CW11086,1,1,3,1,44,7,3,6,9,0,0,2,0,1,1
201501CW11087,1,1,3,1,26,6,2,4,1,0,0,2,0,1,4
201501CW11088,2,1,1,1,40,7,3,0,0,0,0,0,1,1,6
201501CW11089,2,1,1,1,33,6,3,0,0,0,0,0,3,1,2
